a3	64	8/2p5/8/8/8/R5p1/8/8	b3 c3 d3 e3 f3 g3	a1 a2 a4 a5 a6 a7
a3	66	8/2p5/8/8/8/Rp4p1/2p5/8	b3	a2 a4 a5 a6 a7
a3	68	8/2p5/8/8/8/R1p3p1/8/8	b3 c3	a1 a2 a4 a5 a6 a7
a3	70	8/2p5/8/8/8/Rpp3p1/2p5/8	b3	a2 a4 a5 a6 a7
a3	72	8/2p5/8/8/2p5/R2p2p1/8/8	b3 c3 d3	a1 a2 a4
a3	74	8/2p5/8/8/2p5/Rp1p2p1/2p5/8	b3	a2 a4
a3	76	8/2p5/8/8/2p5/R1pp2p1/8/8	b3 c3	a1 a2 a4
a3	78	8/2p5/8/8/2p5/Rppp2p1/2p5/8	b3	a2 a4
a3	80	8/2p5/8/2p5/8/R3p1p1/8/8	b3 c3 d3 e3	a1 a2 a4 a5
a3	82	8/2p5/8/2p5/8/Rp2p1p1/2p5/8	b3	a2 a4 a5
a3	84	8/2p5/8/2p5/8/R1p1p1p1/8/8	b3 c3	a1 a2 a4 a5
a3	86	8/2p5/8/2p5/8/Rpp1p1p1/2p5/8	b3	a2 a4 a5
a3	88	8/2p5/8/2p5/2p5/R2pp1p1/8/8	b3 c3 d3	a1 a2 a4
a3	90	8/2p5/8/2p5/2p5/Rp1pp1p1/2p5/8	b3	a2 a4
a3	92	8/2p5/8/2p5/2p5/R1ppp1p1/8/8	b3 c3	a1 a2 a4
a3	94	8/2p5/8/2p5/2p5/Rpppp1p1/2p5/8	b3	a2 a4
a3	96	8/2p5/2p5/8/8/R4pp1/8/8	b3 c3 d3 e3 f3	a1 a2 a4 a5 a6
a3	98	8/2p5/2p5/8/8/Rp3pp1/2p5/8	b3	a2 a4 a5 a6
a3	100	8/2p5/2p5/8/8/R1p2pp1/8/8	b3 c3	a1 a2 a4 a5 a6
a3	102	8/2p5/2p5/8/8/Rpp2pp1/2p5/8	b3	a2 a4 a5 a6
a3	104	8/2p5/2p5/8/2p5/R2p1pp1/8/8	b3 c3 d3	a1 a2 a4
a3	106	8/2p5/2p5/8/2p5/Rp1p1pp1/2p5/8	b3	a2 a4
a3	108	8/2p5/2p5/8/2p5/R1pp1pp1/8/8	b3 c3	a1 a2 a4
a3	110	8/2p5/2p5/8/2p5/Rppp1pp1/2p5/8	b3	a2 a4
a3	112	8/2p5/2p5/2p5/8/R3ppp1/8/8	b3 c3 d3 e3	a1 a2 a4 a5
a3	114	8/2p5/2p5/2p5/8/Rp2ppp1/2p5/8	b3	a2 a4 a5
a3	116	8/2p5/2p5/2p5/8/R1p1ppp1/8/8	b3 c3	a1 a2 a4 a5
a3	118	8/2p5/2p5/2p5/8/Rpp1ppp1/2p5/8	b3	a2 a4 a5
a3	120	8/2p5/2p5/2p5/2p5/R2pppp1/8/8	b3 c3 d3	a1 a2 a4
a3	122	8/2p5/2p5/2p5/2p5/Rp1pppp1/2p5/8	b3	a2 a4
a3	124	8/2p5/2p5/2p5/2p5/R1ppppp1/8/8	b3 c3	a1 a2 a4
a3	126	8/2p5/2p5/2p5/2p5/Rpppppp1/2p5/8	b3	a2 a4
b3	0	8/8/8/8/8/1R6/8/8	a3 c3 d3 e3 f3 g3 h3	b1 b2 b4 b5 b6 b7 b8
b3	2	8/8/8/8/8/1R6/2p5/8	a3 c3 d3 e3 f3 g3 h3	b2 b4 b5 b6 b7 b8
b3	4	8/8/8/8/8/1Rp5/8/8	a3 c3	b1 b2 b4 b5 b6 b7 b8
b3	6	8/8/8/8/8/1Rp5/2p5/8	a3 c3	b2 b4 b5 b6 b7 b8
b3	8	8/8/8/8/2p5/1R1p4/8/8	a3 c3 d3	b1 b2 b4
b3	10	8/8/8/8/2p5/1R1p4/2p5/8	a3 c3 d3	b2 b4
b3	12	8/8/8/8/2p5/1Rpp4/8/8	a3 c3	b1 b2 b4
b3	14	8/8/8/8/2p5/1Rpp4/2p5/8	a3 c3	b2 b4
b3	16	8/8/8/2p5/8/1R2p3/8/8	a3 c3 d3 e3	b1 b2 b4 b5
b3	18	8/8/8/2p5/8/1R2p3/2p5/8	a3 c3 d3 e3	b2 b4 b5
b3	20	8/8/8/2p5/8/1Rp1p3/8/8	a3 c3	b1 b2 b4 b5
b3	22	8/8/8/2p5/8/1Rp1p3/2p5/8	a3 c3	b2 b4 b5
b3	24	8/8/8/2p5/2p5/1R1pp3/8/8	a3 c3 d3	b1 b2 b4
b3	26	8/8/8/2p5/2p5/1R1pp3/2p5/8	a3 c3 d3	b2 b4
b3	28	8/8/8/2p5/2p5/1Rppp3/8/8	a3 c3	b1 b2 b4
b3	30	8/8/8/2p5/2p5/1Rppp3/2p5/8	a3 c3	b2 b4
b3	32	8/8/2p5/8/8/1R3p2/8/8	a3 c3 d3 e3 f3	b1 b2 b4 b5 b6
b3	34	8/8/2p5/8/8/1R3p2/2p5/8	a3 c3 d3 e3 f3	b2 b4 b5 b6
b3	36	8/8/2p5/8/8/1Rp2p2/8/8	a3 c3	b1 b2 b4 b5 b6
b3	38	8/8/2p5/8/8/1Rp2p2/2p5/8	a3 c3	b2 b4 b5 b6
b3	40	8/8/2p5/8/2p5/1R1p1p2/8/8	a3 c3 d3	b1 b2 b4
b3	42	8/8/2p5/8/2p5/1R1p1p2/2p5/8	a3 c3 d3	b2 b4
b3	44	8/8/2p5/8/2p5/1Rpp1p2/8/8	a3 c3	b1 b2 b4
b3	46	8/8/2p5/8/2p5/1Rpp1p2/2p5/8	a3 c3	b2 b4
b3	48	8/8/2p5/2p5/8/1R2pp2/8/8	a3 c3 d3 e3	b1 b2 b4 b5
b3	50	8/8/2p5/2p5/8/1R2pp2/2p5/8	a3 c3 d3 e3	b2 b4 b5
b3	52	8/8/2p5/2p5/8/1Rp1pp2/8/8	a3 c3	b1 b2 b4 b5
b3	54	8/8/2p5/2p5/8/1Rp1pp2/2p5/8	a3 c3	b2 b4 b5
b3	56	8/8/2p5/2p5/2p5/1R1ppp2/8/8	a3 c3 d3	b1 b2 b4
b3	58	8/8/2p5/2p5/2p5/1R1ppp2/2p5/8	a3 c3 d3	b2 b4
b3	60	8/8/2p5/2p5/2p5/1Rpppp2/8/8	a3 c3	b1 b2 b4
b3	62	8/8/2p5/2p5/2p5/1Rpppp2/2p5/8	a3 c3	b2 b4
b3	64	8/2p5/8/8/8/1R4p1/8/8	a3 c3 d3 e3 f3 g3	b1 b2 b4 b5 b6 b7
b3	66	8/2p5/8/8/8/1R4p1/2p5/8	a3 c3 d3 e3 f3 g3	b2 b4 b5 b6 b7
b3	68	8/2p5/8/8/8/1Rp3p1/8/8	a3 c3	b1 b2 b4 b5 b6 b7
b3	70	8/2p5/8/8/8/1Rp3p1/2p5/8	a3 c3	b2 b4 b5 b6 b7
b3	72	8/2p5/8/8/2p5/1R1p2p1/8/8	a3 c3 d3	b1 b2 b4
b3	74	8/2p5/8/8/2p5/1R1p2p1/2p5/8	a3 c3 d3	b2 b4
b3	76	8/2p5/8/8/2p5/1Rpp2p1/8/8	a3 c3	b1 b2 b4
b3	78	8/2p5/8/8/2p5/1Rpp2p1/2p5/8	a3 c3	b2 b4
b3	80	8/2p5/8/2p5/8/1R2p1p1/8/8	a3 c3 d3 e3	b1 b2 b4 b5
b3	82	8/2p5/8/2p5/8/1R2p1p1/2p5/8	a3 c3 d3 e3	b2 b4 b5
b3	84	8/2p5/8/2p5/8/1Rp1p1p1/8/8	a3 c3	b1 b2 b4 b5
b3	86	8/2p5/8/2p5/8/1Rp1p1p1/2p5/8	a3 c3	b2 b4 b5
b3	88	8/2p5/8/2p5/2p5/1R1pp1p1/8/8	a3 c3 d3	b1 b2 b4
b3	90	8/2p5/8/2p5/2p5/1R1pp1p1/2p5/8	a3 c3 d3	b2 b4
b3	92	8/2p5/8/2p5/2p5/1Rppp1p1/8/8	a3 c3	b1 b2 b4
b3	94	8/2p5/8/2p5/2p5/1Rppp1p1/2p5/8	a3 c3	b2 b4
b3	96	8/2p5/2p5/8/8/1R3pp1/8/8	a3 c3 d3 e3 f3	b1 b2 b4 b5 b6
b3	98	8/2p5/2p5/8/8/1R3pp1/2p5/8	a3 c3 d3 e3 f3	b2 b4 b5 b6
b3	100	8/2p5/2p5/8/8/1Rp2pp1/8/8	a3 c3	b1 b2 b4 b5 b6
b3	102	8/2p5/2p5/8/8/1Rp2pp1/2p5/8	a3 c3	b2 b4 b5 b6
b3	104	8/2p5/2p5/8/2p5/1R1p1pp1/8/8	a3 c3 d3	b1 b2 b4
b3	106	8/2p5/2p5/8/2p5/1R1p1pp1/2p5/8	a3 c3 d3	b2 b4
b3	108	8/2p5/2p5/8/2p5/1Rpp1pp1/8/8	a3 c3	b1 b2 b4
b3	110	8/2p5/2p5/8/2p5/1Rpp1pp1/2p5/8	a3 c3	b2 b4
b3	112	8/2p5/2p5/2p5/8/1R2ppp1/8/8	a3 c3 d3 e3	b1 b2 b4 b5
b3	114	8/2p5/2p5/2p5/8/1R2ppp1/2p5/8	a3 c3 d3 e3	b2 b4 b5
b3	116	8/2p5/2p5/2p5/8/1Rp1ppp1/8/8	a3 c3	b1 b2 b4 b5
b3	118	8/2p5/2p5/2p5/8/1Rp1ppp1/2p5/8	a3 c3	b2 b4 b5
b3	120	8/2p5/2p5/2p5/2p5/1R1pppp1/8/8	a3 c3 d3	b1 b2 b4
b3	122	8/2p5/2p5/2p5/2p5/1R1pppp1/2p5/8	a3 c3 d3	b2 b4
b3	124	8/2p5/2p5/2p5/2p5/1Rppppp1/8/8	a3 c3	b1 b2 b4
b3	126	8/2p5/2p5/2p5/2p5/1Rppppp1/2p5/8	a3 c3	b2 b4
c3	0	8/8/8/8/8/2R5/8/8	a3 b3 d3 e3 f3 g3 h3	c1 c2 c4 c5 c6 c7 c8
c3	2	8/8/8/8/8/1pR5/2p5/8	b3 d3 e3 f3 g3 h3	c2 c4 c5 c6 c7 c8
c3	4	8/8/8/8/8/2R5/8/8	a3 b3 d3 e3 f3 g3 h3	c1 c2 c4 c5 c6 c7 c8
c3	6	8/8/8/8/8/1pR5/2p5/8	b3 d3 e3 f3 g3 h3	c2 c4 c5 c6 c7 c8
c3	8	8/8/8/8/2p5/2Rp4/8/8	a3 b3 d3	c1 c2 c4
c3	10	8/8/8/8/2p5/1pRp4/2p5/8	b3 d3	c2 c4
c3	12	8/8/8/8/2p5/2Rp4/8/8	a3 b3 d3	c1 c2 c4
c3	14	8/8/8/8/2p5/1pRp4/2p5/8	b3 d3	c2 c4
c3	16	8/8/8/2p5/8/2R1p3/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	18	8/8/8/2p5/8/1pR1p3/2p5/8	b3 d3 e3	c2 c4 c5
c3	20	8/8/8/2p5/8/2R1p3/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	22	8/8/8/2p5/8/1pR1p3/2p5/8	b3 d3 e3	c2 c4 c5
c3	24	8/8/8/2p5/2p5/2Rpp3/8/8	a3 b3 d3	c1 c2 c4
c3	26	8/8/8/2p5/2p5/1pRpp3/2p5/8	b3 d3	c2 c4
c3	28	8/8/8/2p5/2p5/2Rpp3/8/8	a3 b3 d3	c1 c2 c4
c3	30	8/8/8/2p5/2p5/1pRpp3/2p5/8	b3 d3	c2 c4
c3	32	8/8/2p5/8/8/2R2p2/8/8	a3 b3 d3 e3 f3	c1 c2 c4 c5 c6
c3	34	8/8/2p5/8/8/1pR2p2/2p5/8	b3 d3 e3 f3	c2 c4 c5 c6
c3	36	8/8/2p5/8/8/2R2p2/8/8	a3 b3 d3 e3 f3	c1 c2 c4 c5 c6
c3	38	8/8/2p5/8/8/1pR2p2/2p5/8	b3 d3 e3 f3	c2 c4 c5 c6
c3	40	8/8/2p5/8/2p5/2Rp1p2/8/8	a3 b3 d3	c1 c2 c4
c3	42	8/8/2p5/8/2p5/1pRp1p2/2p5/8	b3 d3	c2 c4
c3	44	8/8/2p5/8/2p5/2Rp1p2/8/8	a3 b3 d3	c1 c2 c4
c3	46	8/8/2p5/8/2p5/1pRp1p2/2p5/8	b3 d3	c2 c4
c3	48	8/8/2p5/2p5/8/2R1pp2/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	50	8/8/2p5/2p5/8/1pR1pp2/2p5/8	b3 d3 e3	c2 c4 c5
c3	52	8/8/2p5/2p5/8/2R1pp2/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	54	8/8/2p5/2p5/8/1pR1pp2/2p5/8	b3 d3 e3	c2 c4 c5
c3	56	8/8/2p5/2p5/2p5/2Rppp2/8/8	a3 b3 d3	c1 c2 c4
c3	58	8/8/2p5/2p5/2p5/1pRppp2/2p5/8	b3 d3	c2 c4
c3	60	8/8/2p5/2p5/2p5/2Rppp2/8/8	a3 b3 d3	c1 c2 c4
c3	62	8/8/2p5/2p5/2p5/1pRppp2/2p5/8	b3 d3	c2 c4
c3	64	8/2p5/8/8/8/2R3p1/8/8	a3 b3 d3 e3 f3 g3	c1 c2 c4 c5 c6 c7
c3	66	8/2p5/8/8/8/1pR3p1/2p5/8	b3 d3 e3 f3 g3	c2 c4 c5 c6 c7
c3	68	8/2p5/8/8/8/2R3p1/8/8	a3 b3 d3 e3 f3 g3	c1 c2 c4 c5 c6 c7
c3	70	8/2p5/8/8/8/1pR3p1/2p5/8	b3 d3 e3 f3 g3	c2 c4 c5 c6 c7
c3	72	8/2p5/8/8/2p5/2Rp2p1/8/8	a3 b3 d3	c1 c2 c4
c3	74	8/2p5/8/8/2p5/1pRp2p1/2p5/8	b3 d3	c2 c4
c3	76	8/2p5/8/8/2p5/2Rp2p1/8/8	a3 b3 d3	c1 c2 c4
c3	78	8/2p5/8/8/2p5/1pRp2p1/2p5/8	b3 d3	c2 c4
c3	80	8/2p5/8/2p5/8/2R1p1p1/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	82	8/2p5/8/2p5/8/1pR1p1p1/2p5/8	b3 d3 e3	c2 c4 c5
c3	84	8/2p5/8/2p5/8/2R1p1p1/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	86	8/2p5/8/2p5/8/1pR1p1p1/2p5/8	b3 d3 e3	c2 c4 c5
c3	88	8/2p5/8/2p5/2p5/2Rpp1p1/8/8	a3 b3 d3	c1 c2 c4
c3	90	8/2p5/8/2p5/2p5/1pRpp1p1/2p5/8	b3 d3	c2 c4
c3	92	8/2p5/8/2p5/2p5/2Rpp1p1/8/8	a3 b3 d3	c1 c2 c4
c3	94	8/2p5/8/2p5/2p5/1pRpp1p1/2p5/8	b3 d3	c2 c4
c3	96	8/2p5/2p5/8/8/2R2pp1/8/8	a3 b3 d3 e3 f3	c1 c2 c4 c5 c6
c3	98	8/2p5/2p5/8/8/1pR2pp1/2p5/8	b3 d3 e3 f3	c2 c4 c5 c6
c3	100	8/2p5/2p5/8/8/2R2pp1/8/8	a3 b3 d3 e3 f3	c1 c2 c4 c5 c6
c3	102	8/2p5/2p5/8/8/1pR2pp1/2p5/8	b3 d3 e3 f3	c2 c4 c5 c6
c3	104	8/2p5/2p5/8/2p5/2Rp1pp1/8/8	a3 b3 d3	c1 c2 c4
c3	106	8/2p5/2p5/8/2p5/1pRp1pp1/2p5/8	b3 d3	c2 c4
c3	108	8/2p5/2p5/8/2p5/2Rp1pp1/8/8	a3 b3 d3	c1 c2 c4
c3	110	8/2p5/2p5/8/2p5/1pRp1pp1/2p5/8	b3 d3	c2 c4
c3	112	8/2p5/2p5/2p5/8/2R1ppp1/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	114	8/2p5/2p5/2p5/8/1pR1ppp1/2p5/8	b3 d3 e3	c2 c4 c5
c3	116	8/2p5/2p5/2p5/8/2R1ppp1/8/8	a3 b3 d3 e3	c1 c2 c4 c5
c3	118	8/2p5/2p5/2p5/8/1pR1ppp1/2p5/8	b3 d3 e3	c2 c4 c5
c3	120	8/2p5/2p5/2p5/2p5/2Rpppp1/8/8	a3 b3 d3	c1 c2 c4
c3	122	8/2p5/2p5/2p5/2p5/1pRpppp1/2p5/8	b3 d3	c2 c4
c3	124	8/2p5/2p5/2p5/2p5/2Rpppp1/8/8	a3 b3 d3	c1 c2 c4
c3	126	8/2p5/2p5/2p5/2p5/1pRpppp1/2p5/8	b3 d3	c2 c4
d3	0	8/8/8/8/8/3R4/8/8	a3 b3 c3 e3 f3 g3 h3	d1 d2 d4 d5 d6 d7 d8
d3	2	8/8/8/8/8/1p1R4/2p5/8	b3 c3 e3 f3 g3 h3	d2 d4 d5 d6 d7 d8
d3	4	8/8/8/8/8/2pR4/8/8	c3 e3 f3 g3 h3	d1 d2 d4 d5 d6 d7 d8
d3	6	8/8/8/8/8/1ppR4/2p5/8	c3 e3 f3 g3 h3	d2 d4 d5 d6 d7 d8
d3	8	8/8/8/8/2p5/3R4/8/8	a3 b3 c3 e3 f3 g3 h3	d1 d2 d4
d3	10	8/8/8/8/2p5/1p1R4/2p5/8	b3 c3 e3 f3 g3 h3	d2 d4
d3	12	8/8/8/8/2p5/2pR4/8/8	c3 e3 f3 g3 h3	d1 d2 d4
d3	14	8/8/8/8/2p5/1ppR4/2p5/8	c3 e3 f3 g3 h3	d2 d4
d3	16	8/8/8/2p5/8/3Rp3/8/8	a3 b3 c3 e3	d1 d2 d4 d5
d3	18	8/8/8/2p5/8/1p1Rp3/2p5/8	b3 c3 e3	d2 d4 d5
d3	20	8/8/8/2p5/8/2pRp3/8/8	c3 e3	d1 d2 d4 d5
d3	22	8/8/8/2p5/8/1ppRp3/2p5/8	c3 e3	d2 d4 d5
d3	24	8/8/8/2p5/2p5/3Rp3/8/8	a3 b3 c3 e3	d1 d2 d4
d3	26	8/8/8/2p5/2p5/1p1Rp3/2p5/8	b3 c3 e3	d2 d4
d3	28	8/8/8/2p5/2p5/2pRp3/8/8	c3 e3	d1 d2 d4
d3	30	8/8/8/2p5/2p5/1ppRp3/2p5/8	c3 e3	d2 d4
d3	32	8/8/2p5/8/8/3R1p2/8/8	a3 b3 c3 e3 f3	d1 d2 d4 d5 d6
d3	34	8/8/2p5/8/8/1p1R1p2/2p5/8	b3 c3 e3 f3	d2 d4 d5 d6
d3	36	8/8/2p5/8/8/2pR1p2/8/8	c3 e3 f3	d1 d2 d4 d5 d6
d3	38	8/8/2p5/8/8/1ppR1p2/2p5/8	c3 e3 f3	d2 d4 d5 d6
d3	40	8/8/2p5/8/2p5/3R1p2/8/8	a3 b3 c3 e3 f3	d1 d2 d4
d3	42	8/8/2p5/8/2p5/1p1R1p2/2p5/8	b3 c3 e3 f3	d2 d4
d3	44	8/8/2p5/8/2p5/2pR1p2/8/8	c3 e3 f3	d1 d2 d4
d3	46	8/8/2p5/8/2p5/1ppR1p2/2p5/8	c3 e3 f3	d2 d4
d3	48	8/8/2p5/2p5/8/3Rpp2/8/8	a3 b3 c3 e3	d1 d2 d4 d5
d3	50	8/8/2p5/2p5/8/1p1Rpp2/2p5/8	b3 c3 e3	d2 d4 d5
d3	52	8/8/2p5/2p5/8/2pRpp2/8/8	c3 e3	d1 d2 d4 d5
d3	54	8/8/2p5/2p5/8/1ppRpp2/2p5/8	c3 e3	d2 d4 d5
d3	56	8/8/2p5/2p5/2p5/3Rpp2/8/8	a3 b3 c3 e3	d1 d2 d4
d3	58	8/8/2p5/2p5/2p5/1p1Rpp2/2p5/8	b3 c3 e3	d2 d4
d3	60	8/8/2p5/2p5/2p5/2pRpp2/8/8	c3 e3	d1 d2 d4
d3	62	8/8/2p5/2p5/2p5/1ppRpp2/2p5/8	c3 e3	d2 d4
d3	64	8/2p5/8/8/8/3R2p1/8/8	a3 b3 c3 e3 f3 g3	d1 d2 d4 d5 d6 d7
d3	66	8/2p5/8/8/8/1p1R2p1/2p5/8	b3 c3 e3 f3 g3	d2 d4 d5 d6 d7
d3	68	8/2p5/8/8/8/2pR2p1/8/8	c3 e3 f3 g3	d1 d2 d4 d5 d6 d7
d3	70	8/2p5/8/8/8/1ppR2p1/2p5/8	c3 e3 f3 g3	d2 d4 d5 d6 d7
d3	72	8/2p5/8/8/2p5/3R2p1/8/8	a3 b3 c3 e3 f3 g3	d1 d2 d4
d3	74	8/2p5/8/8/2p5/1p1R2p1/2p5/8	b3 c3 e3 f3 g3	d2 d4
d3	76	8/2p5/8/8/2p5/2pR2p1/8/8	c3 e3 f3 g3	d1 d2 d4
d3	78	8/2p5/8/8/2p5/1ppR2p1/2p5/8	c3 e3 f3 g3	d2 d4
d3	80	8/2p5/8/2p5/8/3Rp1p1/8/8	a3 b3 c3 e3	d1 d2 d4 d5
d3	82	8/2p5/8/2p5/8/1p1Rp1p1/2p5/8	b3 c3 e3	d2 d4 d5
d3	84	8/2p5/8/2p5/8/2pRp1p1/8/8	c3 e3	d1 d2 d4 d5
d3	86	8/2p5/8/2p5/8/1ppRp1p1/2p5/8	c3 e3	d2 d4 d5
d3	88	8/2p5/8/2p5/2p5/3Rp1p1/8/8	a3 b3 c3 e3	d1 d2 d4
d3	90	8/2p5/8/2p5/2p5/1p1Rp1p1/2p5/8	b3 c3 e3	d2 d4
d3	92	8/2p5/8/2p5/2p5/2pRp1p1/8/8	c3 e3	d1 d2 d4
d3	94	8/2p5/8/2p5/2p5/1ppRp1p1/2p5/8	c3 e3	d2 d4
d3	96	8/2p5/2p5/8/8/3R1pp1/8/8	a3 b3 c3 e3 f3	d1 d2 d4 d5 d6
d3	98	8/2p5/2p5/8/8/1p1R1pp1/2p5/8	b3 c3 e3 f3	d2 d4 d5 d6
d3	100	8/2p5/2p5/8/8/2pR1pp1/8/8	c3 e3 f3	d1 d2 d4 d5 d6
d3	102	8/2p5/2p5/8/8/1ppR1pp1/2p5/8	c3 e3 f3	d2 d4 d5 d6
d3	104	8/2p5/2p5/8/2p5/3R1pp1/8/8	a3 b3 c3 e3 f3	d1 d2 d4
d3	106	8/2p5/2p5/8/2p5/1p1R1pp1/2p5/8	b3 c3 e3 f3	d2 d4
d3	108	8/2p5/2p5/8/2p5/2pR1pp1/8/8	c3 e3 f3	d1 d2 d4
d3	110	8/2p5/2p5/8/2p5/1ppR1pp1/2p5/8	c3 e3 f3	d2 d4
d3	112	8/2p5/2p5/2p5/8/3Rppp1/8/8	a3 b3 c3 e3	d1 d2 d4 d5
d3	114	8/2p5/2p5/2p5/8/1p1Rppp1/2p5/8	b3 c3 e3	d2 d4 d5
d3	116	8/2p5/2p5/2p5/8/2pRppp1/8/8	c3 e3	d1 d2 d4 d5
d3	118	8/2p5/2p5/2p5/8/1ppRppp1/2p5/8	c3 e3	d2 d4 d5
d3	120	8/2p5/2p5/2p5/2p5/3Rppp1/8/8	a3 b3 c3 e3	d1 d2 d4
d3	122	8/2p5/2p5/2p5/2p5/1p1Rppp1/2p5/8	b3 c3 e3	d2 d4
d3	124	8/2p5/2p5/2p5/2p5/2pRppp1/8/8	c3 e3	d1 d2 d4
d3	126	8/2p5/2p5/2p5/2p5/1ppRppp1/2p5/8	c3 e3	d2 d4
e3	0	8/8/8/8/8/4R3/8/8	a3 b3 c3 d3 f3 g3 h3	e1 e2 e4 e5 e6 e7 e8
e3	2	8/8/8/8/8/1p2R3/2p5/8	b3 c3 d3 f3 g3 h3	e2 e4 e5 e6 e7 e8
e3	4	8/8/8/8/8/2p1R3/8/8	c3 d3 f3 g3 h3	e1 e2 e4 e5 e6 e7 e8
e3	6	8/8/8/8/8/1pp1R3/2p5/8	c3 d3 f3 g3 h3	e2 e4 e5 e6 e7 e8
e3	8	8/8/8/8/2p5/3pR3/8/8	d3 f3 g3 h3	e1 e2 e4
e3	10	8/8/8/8/2p5/1p1pR3/2p5/8	d3 f3 g3 h3	e2 e4
e3	12	8/8/8/8/2p5/2ppR3/8/8	d3 f3 g3 h3	e1 e2 e4
e3	14	8/8/8/8/2p5/1pppR3/2p5/8	d3 f3 g3 h3	e2 e4
e3	16	8/8/8/2p5/8/4R3/8/8	a3 b3 c3 d3 f3 g3 h3	e1 e2 e4 e5
e3	18	8/8/8/2p5/8/1p2R3/2p5/8	b3 c3 d3 f3 g3 h3	e2 e4 e5
e3	20	8/8/8/2p5/8/2p1R3/8/8	c3 d3 f3 g3 h3	e1 e2 e4 e5
e3	22	8/8/8/2p5/8/1pp1R3/2p5/8	c3 d3 f3 g3 h3	e2 e4 e5
e3	24	8/8/8/2p5/2p5/3pR3/8/8	d3 f3 g3 h3	e1 e2 e4
e3	26	8/8/8/2p5/2p5/1p1pR3/2p5/8	d3 f3 g3 h3	e2 e4
e3	28	8/8/8/2p5/2p5/2ppR3/8/8	d3 f3 g3 h3	e1 e2 e4
e3	30	8/8/8/2p5/2p5/1pppR3/2p5/8	d3 f3 g3 h3	e2 e4
e3	32	8/8/2p5/8/8/4Rp2/8/8	a3 b3 c3 d3 f3	e1 e2 e4 e5 e6
e3	34	8/8/2p5/8/8/1p2Rp2/2p5/8	b3 c3 d3 f3	e2 e4 e5 e6
e3	36	8/8/2p5/8/8/2p1Rp2/8/8	c3 d3 f3	e1 e2 e4 e5 e6
e3	38	8/8/2p5/8/8/1pp1Rp2/2p5/8	c3 d3 f3	e2 e4 e5 e6
e3	40	8/8/2p5/8/2p5/3pRp2/8/8	d3 f3	e1 e2 e4
e3	42	8/8/2p5/8/2p5/1p1pRp2/2p5/8	d3 f3	e2 e4
e3	44	8/8/2p5/8/2p5/2ppRp2/8/8	d3 f3	e1 e2 e4
e3	46	8/8/2p5/8/2p5/1pppRp2/2p5/8	d3 f3	e2 e4
e3	48	8/8/2p5/2p5/8/4Rp2/8/8	a3 b3 c3 d3 f3	e1 e2 e4 e5
e3	50	8/8/2p5/2p5/8/1p2Rp2/2p5/8	b3 c3 d3 f3	e2 e4 e5
e3	52	8/8/2p5/2p5/8/2p1Rp2/8/8	c3 d3 f3	e1 e2 e4 e5
e3	54	8/8/2p5/2p5/8/1pp1Rp2/2p5/8	c3 d3 f3	e2 e4 e5
e3	56	8/8/2p5/2p5/2p5/3pRp2/8/8	d3 f3	e1 e2 e4
e3	58	8/8/2p5/2p5/2p5/1p1pRp2/2p5/8	d3 f3	e2 e4
e3	60	8/8/2p5/2p5/2p5/2ppRp2/8/8	d3 f3	e1 e2 e4
e3	62	8/8/2p5/2p5/2p5/1pppRp2/2p5/8	d3 f3	e2 e4
e3	64	8/2p5/8/8/8/4R1p1/8/8	a3 b3 c3 d3 f3 g3	e1 e2 e4 e5 e6 e7
e3	66	8/2p5/8/8/8/1p2R1p1/2p5/8	b3 c3 d3 f3 g3	e2 e4 e5 e6 e7
e3	68	8/2p5/8/8/8/2p1R1p1/8/8	c3 d3 f3 g3	e1 e2 e4 e5 e6 e7
e3	70	8/2p5/8/8/8/1pp1R1p1/2p5/8	c3 d3 f3 g3	e2 e4 e5 e6 e7
e3	72	8/2p5/8/8/2p5/3pR1p1/8/8	d3 f3 g3	e1 e2 e4
e3	74	8/2p5/8/8/2p5/1p1pR1p1/2p5/8	d3 f3 g3	e2 e4
e3	76	8/2p5/8/8/2p5/2ppR1p1/8/8	d3 f3 g3	e1 e2 e4
e3	78	8/2p5/8/8/2p5/1pppR1p1/2p5/8	d3 f3 g3	e2 e4
e3	80	8/2p5/8/2p5/8/4R1p1/8/8	a3 b3 c3 d3 f3 g3	e1 e2 e4 e5
e3	82	8/2p5/8/2p5/8/1p2R1p1/2p5/8	b3 c3 d3 f3 g3	e2 e4 e5
e3	84	8/2p5/8/2p5/8/2p1R1p1/8/8	c3 d3 f3 g3	e1 e2 e4 e5
e3	86	8/2p5/8/2p5/8/1pp1R1p1/2p5/8	c3 d3 f3 g3	e2 e4 e5
e3	88	8/2p5/8/2p5/2p5/3pR1p1/8/8	d3 f3 g3	e1 e2 e4
e3	90	8/2p5/8/2p5/2p5/1p1pR1p1/2p5/8	d3 f3 g3	e2 e4
